"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,photo_urls,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL",New/Used,Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report",Condition
454545,13560,2015,RAM,1500,"SLT Crew Cab SWB 4WD",1C6RR7LM1FS688227,"74,114","30,995",,,"8-Speed Automatic","/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-1.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-2.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-3.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-4.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-5.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-6.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-7.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-8.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-9.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-10.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-11.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-12.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-13.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-14.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-15.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-16.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-17.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-18.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-19.aiimg-h70.jpg",description,Options,,"3.0L V6 DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2015-RAM-1500-Lewiston-4781,Used,Certified,0,0,0,-,-,-,-,"2015 RAM 1500",,none,used
454545,13598,2008,Toyota,Tundra,"SR5 Double Cab 5.7L 4WD",5TFBV541X8X077200,"136,833","19,995",,,"6-Speed Automatic",/uploads/aiimg/images/autos/default_image_autos.aiimg-h70.jpg,description,Options,,"5.7L V8 DOHC 32V",4WD,,https://www.usedcarslewistonid.com/autos/2008-Toyota-Tundra-Lewiston-4817,Used,Certified,0,0,0,-,-,-,-,"2008 Toyota Tundra",,none,used
454545,13601,2011,Toyota,Tacoma,"Double Cab Long Bed V6 Auto 4WD",3TMMU4FN1BM036683,"90,046","25,995",,,"5-Speed Automatic","/uploads/autos/4819/2011_Toyota_Tacoma_4819-1.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-2.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-3.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-4.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-5.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-6.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-7.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-8.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-9.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-10.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-11.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-12.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-13.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-14.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-15.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-16.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-17.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-18.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-19.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-20.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-21.aiimg-h70.jpg",description,Options,,"4.0L V6 DOHC 24V",4WD,,https://www.usedcarslewistonid.com/autos/2011-Toyota-Tacoma-Lewiston-4819,Used,Certified,0,0,0,-,-,-,-,"2011 Toyota Tacoma",,none,used
454545,13477,2014,Toyota,Tundra,"Platinum CrewMax 5.7L 4WD",5TFAY5F1XEX370123,"90,715","38,995",,,"6-Speed Automatic","/uploads/autos/4728/2014-Toyota-Tundra-4728-1.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-2.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-3.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-4.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-5.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-6.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-7.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-8.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-9.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-10.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-11.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-12.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-13.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-14.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-15.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-16.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-17.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-18.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-19.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-20.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-21.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-22.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-23.aiimg-h70.jpg,/uploads/autos/4728/2014-Toyota-Tundra-4728-24.aiimg-h70.jpg",description,Options,,"5.7L V8 DOHC 32V",4WD,,https://www.usedcarslewistonid.com/autos/2014-Toyota-Tundra-Lewiston-4728,Used,Certified,0,0,0,-,-,-,-,"2014 Toyota Tundra",,none,used
454545,13337,2017,Ford,"F-350 SD","Lariat Crew Cab 4WD",1FT8W3BT7HED37967,"66,820","65,995",,,"6-Speed Automatic","/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-1.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-2.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-3.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-4.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-5.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-6.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-7.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-8.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-9.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-10.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-11.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-12.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-13.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-14.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-15.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-16.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-17.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-18.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-19.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-20.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-21.aiimg-h70.jpg,/uploads/autos/4628/2017-Ford-F-350-SD-Lewiston-4628-22.aiimg-h70.jpg",description,Options,,"6.7L V8 OHV 16V DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2017-Ford-F-350-SD-Lewiston-4628,Used,Certified,0,0,0,-,-,-,-,"2017 Ford F-350 SD",,none,used
454545,13270,2017,RAM,3500,"Laramie Crew Cab SWB 4WD",3C63R3EL4HG530428,"111,628","56,995",,,"6-Speed Automatic","/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-1.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-2.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-3.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-4.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-5.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-6.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-7.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-8.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-9.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-10.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-11.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-12.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-13.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-14.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-15.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-16.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-17.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-18.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-19.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-20.aiimg-h70.jpg,/uploads/autos/4590/2017-RAM-3500-Lewiston-4590-21.aiimg-h70.jpg",description,Options,,"6.7L L6 OHV 24V TURBO DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2017-RAM-3500-Lewiston-4590,Used,Certified,0,0,0,-,-,-,-,"2017 RAM 3500",,none,used
454545,13583,2003,Subaru,Outback,"Wagon w/ All-weather Package",4S3BH675337613537,"274,354","3,495",,,"4-Speed Automatic","/uploads/autos/4812/2003_Subaru_Outback_4812-1.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-2.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-3.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-4.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-5.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-6.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-7.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-8.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-9.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-10.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-11.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-12.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-13.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-14.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-15.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-16.aiimg-h70.jpg,/uploads/autos/4812/2003_Subaru_Outback_4812-17.aiimg-h70.jpg",description,Options,,"2.5L H4 SOHC 16V",AWD,,https://www.usedcarslewistonid.com/autos/2003-Subaru-Outback-Lewiston-4812,Used,Certified,0,0,0,-,-,-,-,"2003 Subaru Outback",,none,used
454545,13515,2017,Toyota,RAV4,"LE AWD",2T3BFREVXHW671957,"110,161","23,995",,,"6-Speed Automatic","/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-1.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-2.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-3.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-4.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-5.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-6.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-7.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-8.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-9.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-10.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-11.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-12.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-13.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-14.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-15.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-16.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-17.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-18.aiimg-h70.jpg,/uploads/autos/4747/2017-Toyota-RAV4-Lewiston-4747-19.aiimg-h70.jpg",description,Options,,"2.5L L4 DOHC 16V",AWD,,https://www.usedcarslewistonid.com/autos/2017-Toyota-RAV4-Lewiston-4747,Used,Certified,0,0,0,-,-,-,-,"2017 Toyota RAV4",,none,used
454545,13595,2015,Toyota,Tacoma,"Access Cab I4 5MT 4WD",5TFUX4EN7FX037183,"126,485","22,495",,,"5-Speed Manual",/uploads/aiimg/images/autos/default_image_autos.aiimg-h70.jpg,description,Options,,"2.7L L4 DOHC 16V",4WD,,https://www.usedcarslewistonid.com/autos/2015-Toyota-Tacoma-Lewiston-4820,Used,Certified,0,0,0,-,-,-,-,"2015 Toyota Tacoma",,none,used
454545,13461,2017,Toyota,Tundra,"SR5 5.7L V8 Double Cab 4WD",5TFUY5F15HX616478,"112,164","32,995",,,"6-Speed Automatic","/uploads/autos/4721/2017-Toyota-Tundra-4721-1.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-2.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-3.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-4.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-5.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-6.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-7.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-8.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-9.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-10.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-11.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-12.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-13.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-14.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-15.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-16.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-17.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-18.aiimg-h70.jpg,/uploads/autos/4721/2017-Toyota-Tundra-4721-19.aiimg-h70.jpg",description,Options,,"5.7L V8 DOHC 32V",4WD,,https://www.usedcarslewistonid.com/autos/2017-Toyota-Tundra-Lewiston-4721,Used,Certified,0,0,0,-,-,-,-,"2017 Toyota Tundra",,none,used
454545,13569,2016,RAM,2500,"Tradesman Crew Cab LWB 4WD",3C6UR5HLXGG362112,"148,439","39,995",,,"6-Speed Automatic","/uploads/autos/4808/2016_RAM_2500_4808-1.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-2.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-3.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-4.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-5.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-6.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-7.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-8.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-9.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-10.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-11.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-12.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-13.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-14.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-15.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-16.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-17.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-18.aiimg-h70.jpg,/uploads/autos/4808/2016_RAM_2500_4808-19.aiimg-h70.jpg",description,Options,,"6.7L L6 OHV 24V TURBO DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2016-RAM-2500-Lewiston-4808,Used,Certified,0,0,0,-,-,-,-,"2016 RAM 2500",,none,used
454545,13485,2016,Toyota,Tacoma,"Limited Double Cab Super Long Bed V6 5AT 4WD",5TFHZ5BN7GX002683,"105,834","35,995",,,"6-Speed Automatic","/uploads/autos/4752/2016-Toyota-Tacoma-4752-1.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-2.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-3.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-4.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-5.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-6.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-7.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-8.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-9.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-10.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-11.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-12.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-13.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-14.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-15.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-16.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-17.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-18.aiimg-h70.jpg,/uploads/autos/4752/2016-Toyota-Tacoma-4752-19.aiimg-h70.jpg",description,Options,,"3.5L V6 DOHC 24V",4WD,,https://www.usedcarslewistonid.com/autos/2016-Toyota-Tacoma-Lewiston-4752,Used,Certified,0,0,0,-,-,-,-,"2016 Toyota Tacoma",,none,used
454545,13588,2016,Toyota,Corolla,"S Plus CVT",2T1BURHE5GC697621,"40,578","19,495",,,"Continuously Variable Transmission","/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-1.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-2.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-3.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-4.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-5.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-6.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-7.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-8.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-9.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-10.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-11.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-12.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-13.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-14.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-15.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-16.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-17.aiimg-h70.jpg,/uploads/autos/4809/2016_Toyota_Corolla_Lewiston_4809-18.aiimg-h70.jpg",description,Options,,"1.8L L4 DOHC 16V",FWD,,https://www.usedcarslewistonid.com/autos/2016-Toyota-Corolla-Lewiston-4809,Used,Certified,0,0,0,-,-,-,-,"2016 Toyota Corolla",,none,used
454545,13517,2000,Ford,"F-350 SD","XLT Crew Cab Short Bed 4WD",1FTSW31F1YEC53533,"222,306","18,995",,,"4-Speed Automatic","/uploads/autos/4771/2000-Ford-F-350-SD-4771-1.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-2.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-3.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-4.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-5.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-6.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-7.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-8.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-9.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-10.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-11.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-12.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-13.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-14.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-15.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-16.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-17.aiimg-h70.jpg,/uploads/autos/4771/2000-Ford-F-350-SD-4771-18.aiimg-h70.jpg",description,Options,,"7.3L V8 OHV 16V TURBO DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2000-Ford-F-350-SD-Lewiston-4771,Used,Certified,0,0,0,-,-,-,-,"2000 Ford F-350 SD",,none,used
